"","Nama.Produk","Nama.Prosesor","Nama.GPU","Harga","Gambar","Berat","Kipas","Backlight.Keyboard","Volume","Lebar","Ketinggian","Ketebalan","Ukuran.Layar","Resolusi","Kerapatan.Piksel","Jenis.Layar","Layar.Sentuh","Anti.Pantul","RAM","Kecepatan.RAM","Penyimpanan.Flash","Penyimpanan.Internal","Kecepatan.CPU","Thread.CPU","SSD.NVME","HDMI","USB.Daya","Adaptor.Magsafe","Suara.Stereo","Konektor.Suara.3,5mm","Dolby.Atmos","Stylus","Pemindai.Sidikjari","Jumlah.Mikrofon","Pengenal.Wajah.3D"
"905","Asus ROG Strix G17 (2022) G713 17.3"" WQHD","AMD Ryzen 9 6900HX 3.3GHz","Nvidia GeForce RTX 3070 Ti Laptop ",2300,"https://images.versus.io/objects/asus-rog-strix-g17-2022-g713-17-3-wqhd-amd-ryzen-9-6900hx-3-3ghz-nvidia-geforce-rtx-3070-ti-laptop-32gb-ram-1tb-ssd.front.master.1671202970807.jpg",2.9,0,1,2561.973,395,282,23,17.3,"2560 x 1440px",169,"LED-backlit, IPS",0,1,32,4800,1,1024,"8 x 3.3GHz",16,1,1,1,0,1,1,1,0,0,1,0
"906","Asus ROG Strix G15 (2022) G513 15.6"" WQHD","AMD Ryzen 9 6900HX 3.3GHz","Nvidia GeForce RTX 3070 Ti Laptop ",2330,"https://images.versus.io/objects/asus-rog-strix-g15-2022-g513-15-6-wqhd-amd-ryzen-9-6900hx-3-3ghz-nvidia-geforce-rtx-3070-ti-laptop-32gb-ram-1tb-sdd.front.master.1671201976399.jpg",2.3,0,1,2017.093,354,259,22,15.6,"2560 x 1440px",188,"LED-backlit, IPS",0,1,32,4800,1,1024,"8 x 3.3GHz",16,1,1,1,0,1,1,1,0,0,1,0
"907","Asus ROG Strix Scar 17 SE (2022) G733 17.3"" WQHD","Intel Core i9-12950HX 2.3GHz","Nvidia GeForce RTX 3080 Ti Laptop ",3500,"https://images.versus.io/objects/asus-rog-strix-scar-17-se-2022-g733-17-3-wqhd-intel-core-i9-12950hx-2-3ghz-nvidia-geforce-rtx-3080-ti-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1681384173361.jpg",3,0,1,2561.973,395,282,23,17.3,"2560 x 1440px",169,"IPS",0,1,64,4800,1,2048,"8 x 2.3GHz & 8 x 1.7GHz",24,1,1,0,0,1,1,1,0,0,1,0
"908","Dell Alienware x14 (2022) 14""","Intel Core i7-12700H 2.3GHz","Nvidia GeForce RTX 3060 Laptop ",1779,"https://images.versus.io/objects/dell-alienware-x14-2022-14-intel-core-i7-12700h-2-3ghz-nvidia-geforce-rtx-3060-laptop-32gb-ram-2tb-ssd.front.master.1648807763762.jpg",1.84,0,1,1177.433,321,262,14,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,32,5200,1,2048,"6 x 2.3GHz & 8 x 1.7GHz",20,1,1,1,0,1,1,0,0,0,2,0
"909","Lenovo ThinkPad X1 Yoga Gen 7 14"" WQUXGA OLED","Intel Core i7-1260P 2.1GHz","Integrated",2330,"https://images.versus.io/objects/lenovo-thinkpad-x1-yoga-gen-7-14-wquxga-oled-intel-core-i7-1260p-2-1ghz-32gb-ram-2tb-ssd.front.master.1676556219551.jpg",1.38,0,1,979.023,315,222,14,14,"3840 x 2400px",283,"OLED/AMOLED",1,1,32,5200,1,2048,"4 x 2.1GHz & 8 x 1.5GHz",16,1,1,1,0,1,1,1,1,1,4,1
"910","Lenovo ThinkPad X1 Carbon Gen 10 14"" OLED","Intel Core i7-1260P 2.1GHz","Integrated",1535,"https://images.versus.io/objects/lenovo-thinkpad-x1-carbon-gen-10-14-oled-intel-core-i7-1260p-2-1ghz-32gb-ram-2tb-ssd.front.master.1676648472666.jpg",1.12,0,1,979.023,315,222,14,14,"2240 x 1800px",188,"OLED/AMOLED",0,1,32,5200,1,2048,"4 x 2.1GHz & 8 x 1.5GHz",16,1,1,0,0,1,1,1,0,1,4,1
"912","Samsung ATIV Book 9 Spin 13.3""","Intel Core i7-6500U 2.5GHz","Integrated",517,"https://images.versus.io/objects/samsung-ativ-book-9-spin-13-3-intel-core-i7-6500u-2-5ghz-8gb-256gb.front.master.1576684641045.jpg",1.27,0,1,1041.813,314.7,220.7,15,13.3,"3200 x 1800px",276,"LED-backlit, LCD",1,0,8,1600,1,256,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"913","Acer Aspire 3 17.3""","Intel Core i5-10210U 1.6GHz","Integrated",799,"https://images.versus.io/objects/acer-aspire-3-17-3-intel-core-i5-10210u-1-6ghz-8gb-ram-1tb-ssd.front.master.1590612868996.jpg",2.8,0,0,2999.73,419.5,289.5,24.7,17.3,"1920 x 1080px",127,"IPS, LCD, LED-backlit",0,0,8,2666,1,1000,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"914","MSI GV62 7RE 15.6""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Ti Laptop ",626,"https://images.versus.io/objects/msi-gv62-7re-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-8gb-ram-128gb-ssd-1tb-hdd.front.master.1614551107973.jpg",2.2,0,1,2887.823,383,260,29,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,8,2400,1,128,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"915","Lenovo Yoga 900 Business Edition 13.3""","Intel Core i7-6560U 2.2GHz","Integrated",888,"https://images.versus.io/objects/lenovo-yoga-900-business-edition-13-3-intel-core-i7-6560u-2-2ghz-16gb-512gb.front.master.1576684641045.jpg",1.2,0,1,1093.163,323.9,225,15,13.3,"3200 x 1800px",276,"IPS, LCD, LED-backlit",1,0,16,1866,1,512,"2 x 2.2GHz",4,0,0,1,0,1,1,0,0,0,2,0
"916","Toshiba Tecra X40-D-10Z 14""","Intel Core i5-7200U 2.5GHz","Integrated",199,"https://images.versus.io/objects/toshiba-tecra-x40-d-10z-14-intel-core-i5-7200u-2-5ghz-4gb-128gb-ssd.front.master.1576684641045.jpg",1.25,0,1,1284.313,332,228.9,16.9,14,"1366 x 768px",112,"LED-backlit, LCD",1,1,4,2133,1,128,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,1,2,0
"918","Acer Aspire 3 17.3""","Intel Core i3-10110U 2.1GHz","Integrated",799,"https://images.versus.io/objects/acer-aspire-3-17-3-intel-core-i3-10110u-2-1ghz-8gb-ram-1tb-hdd.front.master.1590614261169.jpg",2.8,0,0,2999.73,419.5,289.5,24.7,17.3,"1600 x 900px",106,"LED-backlit, LCD",0,0,8,2666,0,1000,"2 x 2.1GHz",4,0,1,1,0,1,1,0,0,0,1,0
"919","Microsoft Surface Laptop 3 15""","AMD Ryzen 7 3780U","Integrated",671,"https://images.versus.io/objects/microsoft-surface-laptop-3-15-amd-ryzen-7-3780u-32gb-ram-1tb-ssd.front.master.1576684641045.jpg",1.54,0,1,1216.893,339.5,244,14.69,15,"2496 x 1664px",201,"IPS, LCD",1,0,32,2400,1,1000,"4 x 2.3GHz",8,0,0,1,0,1,1,0,0,0,2,1
"920","HP EliteBook x360 1020 G2 12.5""","Intel Core i7-7500U 2.7GHz","Integrated",330,"https://images.versus.io/objects/hp-elitebook-x360-1020-g2-12-5-intel-core-i7-7500u-2-7ghz-8gb-256gb-ssd.front.master.1576684641045.jpg",1.13,0,1,796.943,289.8,203.7,13.5,12.5,"1920 x 1080px",176,"IPS, LCD, LED-backlit",1,0,8,1866,1,256,"2 x 2.7GHz",4,0,1,1,0,1,1,0,0,1,2,0
"921","Dell Alienware 15 R2 15.6""","Intel Core i7-6700HQ 2.5GHz","Integrated",2074,"https://images.versus.io/objects/dell-alienware-15-r2-15-6-intel-core-i7-6700hq-2-5ghz-8gb-256gb.front.master.1576684641045.jpg",3.21,0,1,2492.333,385.8,270.3,23.9,15.6,"3840 x 2160px",282,"IPS, LCD",1,1,8,2133,1,256,"4 x 2.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"922","Toshiba Tecra W50 15.6""","Intel Core i7-4800MQ 2.7GHz","Integrated",1280,"https://images.versus.io/objects/toshiba-tecra-w50-15-6-intel-core-i7-4800mq-2-7ghz-16gb-500gb.front.master.1576684641045.jpg",2.72,0,1,2680.643,381,254,27.7,15.6,"3840 x 2160px",282,"LED-backlit, LCD",0,0,16,1600,1,500,"4 x 2.7GHz",8,0,1,1,0,1,1,0,0,1,1,0
"923","MSI GS65 Stealth 8SG 15.6""","Intel Core i7-8750H 2.2GHz","Integrated",2340,"https://images.versus.io/objects/msi-gs65-stealth-8sg-15-6-intel-core-i7-8750h-2-2ghz-16gb-ram-2tb-ssd.front.master.1588779907494.jpg",1.9,0,1,1585.983,357.7,247.7,17.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2666,1,2000,"6 x 2.2GHz",12,0,1,1,0,1,1,0,0,0,1,0
"925","Apple MacBook Air (2018) 13.3""","Intel Core i5 1.8GHz","Integrated",1090,"https://images.versus.io/objects/apple-macbook-air-2018-13-3-intel-core-i5-1-8ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.35,0,1,1254.173,325,227,17,13.3,"1440 x 900px",128,"LED-backlit, LCD",0,0,8,1600,1,512,"2 x 1.8GHz",4,0,0,1,1,1,1,0,0,0,2,0
"926","Asus Chromebook C223NA 11.6""","Intel Celeron N3350 1.1GHz","Integrated",190,"https://images.versus.io/objects/asus-chromebook-c223na-11-6-intel-celeron-n3350-1-1ghz-4gb-ram-32gb-ssd.front.master.1677253675559.jpg",1,0,0,967.543,286,199,17,11.6,"1366 x 768px",135,"LED-backlit",0,1,4,2400,1,32,"2 x 1.1GHz",2,0,0,0,0,1,1,0,0,0,1,0
"927","Asus ROG Zephyrus M (GM501) 15.6""","Intel Core i7-8750H 2.2GHz","Integrated",1634,"https://images.versus.io/objects/asus-rog-zephyrus-m-gm501-15-6-intel-core-i7-8750h-2-2ghz-16gb-ram-512gb-ssd-1tb-sshd.front.master.1576684641045.jpg",2.45,0,1,2002.13,384,262,19.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,0,16,2666,1,512,"6 x 2.2GHz",12,0,1,1,0,1,1,0,0,0,1,0
"928","MSI GF72 7RE 17.3""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Ti Laptop ",1249,"https://images.versus.io/objects/msi-gf72-7re-17-3-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-16gb-ram-256gb-ssd.front.master.1614552209544.jpg",2.7,0,1,3848.13,419,287,32,17.3,"1920 x 1080px",127,"IPS, LCD, LED-backlit",0,1,16,2400,1,256,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"929","MSI GV72 7RE 17.3""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Ti Laptop ",1330,"https://images.versus.io/objects/msi-gv72-7re-17-3-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-8gb-ram-128gb-ssd-1tb-hdd.front.master.1614549314030.jpg",2.7,0,1,3848.13,419,287,32,17.3,"1920 x 1080px",127,"IPS, LCD, LED-backlit",0,1,8,2400,1,128,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"930","Huawei MateBook X Pro 13.9""","Intel Core i5-8250U 1.6GHz","Integrated",599,"https://images.versus.io/objects/huawei-matebook-x-pro-13-9-intel-core-i5-8250u-1-6ghz-8gb-256gb-ssd.front.master.1576684641045.jpg",1.33,0,1,963.133,217,304,14.6,13.9,"3000 x 2000px",259,"LED-backlit, LCD",1,1,8,2133,1,256,"4 x 1.6GHz",8,0,0,1,0,1,1,0,0,0,1,0
"931","Apple MacBook Air Retina (2018) 13.3""","Intel Core i5 1.6GHz","Integrated",1081,"https://images.versus.io/objects/apple-macbook-air-retina-2018-13-3-intel-core-i5-1-6ghz-16gb-ram-1-5tb-ssd.front.master.1576684641045.jpg",1.25,0,1,1007.623,304.1,212.4,15.6,13.3,"2560 x 1600px",227,"IPS, LCD, LED-backlit",0,0,16,2133,1,1500,"2 x 1.6GHz",12,0,0,1,0,1,1,0,0,1,3,0
"932","MSI GF62 7RD 15.6""","Intel Core i5-7300HQ 2.5GHz","Nvidia GeForce GTX 1050 Laptop ",626,"https://images.versus.io/objects/msi-gf62-7rd-15-6-intel-core-i5-7300hq-2-5ghz-nvidia-geforce-gtx-1050-laptop-8gb-ram-1tb-hdd.front.master.1614547449582.jpg",2.2,0,1,2887.823,383,260,29,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,"4 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"933","Asus ZenBook Flip 13 UX362FA 13.3""","Intel Core i5-8265U 1.6GHz","Integrated",641,"https://images.versus.io/objects/asus-zenbook-flip-13-ux362fa-13-3-intel-core-i5-8265u-1-6ghz-8gb-ram-512gb-ssd.front.master.1599676539570.jpg",1.3,0,1,1010.283,305,196,16.9,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",1,0,8,2400,1,512,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"934","Asus ZenBook Pro 15 UX580GD 15.6""","Intel Core i9-8950HK 2.9GHz","Integrated",1800,"https://images.versus.io/objects/asus-zenbook-pro-15-ux580gd-15-6-intel-core-i9-8950hk-2-9ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.88,0,1,1662.543,365,241,18.9,15.6,"3840 x 2160px",282,"IPS, LCD, LED-backlit",1,0,16,2400,1,512,"6 x 2.9GHz",12,0,1,1,0,1,1,0,0,1,2,0
"935","Lenovo ThinkPad T480 14""","Intel Core i5-8250U 1.6GHz","Integrated",1250,"https://images.versus.io/objects/lenovo-thinkpad-t480-14-intel-core-i5-8250u-1-6ghz-8gb-ram-500gb-ssd.front.master.1576684641045.jpg",1.58,0,1,1561.283,336.6,232.5,19.95,14,"1366 x 768px",112,"LED-backlit, LCD",0,0,8,2400,1,500,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,2,0
"936","Dell Alienware 17 R3 (2016) 17.3""","Intel Core i7-6820HK 2.7GHz","Integrated",2499,"https://images.versus.io/objects/dell-alienware-17-r3-2016-17-3-intel-core-i7-6820hk-2-7ghz-16gb-512gb.front.master.1576684641045.jpg",3.78,0,1,4303.763,430,291.8,34.3,17.3,"3840 x 2160px",254,"IPS, LCD, LED-backlit",0,1,16,2133,1,512,"4 x 2.7GHz",8,0,1,1,0,1,1,0,0,0,1,0
"937","Toshiba Portege Z30T 13.3""","Intel Core i7-5600U 2.6GHz","Integrated",226,"https://images.versus.io/objects/toshiba-portege-z30t-13-3-intel-core-i7-5600u-2-6ghz-8gb-256gb.front.master.1576684641045.jpg",1.36,0,1,1277.393,316,227.1,17.8,13.3,"1920 x 1080px",165,"IPS, LCD, LED-backlit",1,1,8,1600,1,256,"2 x 2.6GHz",4,0,1,1,0,1,1,0,0,1,2,0
"938","Toshiba Tecra W50 15.6""","Intel Core i7-4810MQ 2.8GHz","Integrated",1280,"https://images.versus.io/objects/toshiba-tecra-w50-15-6-intel-core-i7-4810mq-2-8ghz-32gb-512gb.front.master.1576684641045.jpg",2.72,0,1,3445.153,381,254,35.6,15.6,"3840 x 2160px",282,"LED-backlit, LCD",0,0,32,1600,1,512,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,1,1,0
"939","Dell XPS 15 9550 Touch 15.6""","Intel Core i7 6700HQ 2.6GHz","Integrated",445,"https://images.versus.io/objects/dell-xps-15-9550-touch-15-6-intel-core-i7-6700hq-2-6ghz-16gb-512gb.front.master.1576684641045.jpg",1.77,0,1,1412.833,357.1,235.5,16.8,15.6,"3840 x 2160px",282,"IPS, LCD, LED-backlit",1,0,16,2133,1,512,"4 x 2.6GHz",8,0,1,1,0,1,1,0,0,0,2,0
"941","MSI GF62 7RE 15.6""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Ti Laptop ",999,"https://images.versus.io/objects/msi-gf62-7re-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-16gb-ram-256gb-ssd-1tb-hdd.front.master.1614544154392.jpg",2.2,0,1,2887.823,383,260,29,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2400,1,256,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"942","Asus ZenBook Flip S UX370UA 13.3""","Intel Core i7-8550U 1.8GHz","Integrated",1380,"https://images.versus.io/objects/asus-zenbook-flip-s-ux370ua-13-3-intel-core-i7-8550u-1-8ghz-16gb-ram-512gb-ssd.front.master.1600707448987.jpg",1.1,0,1,743.753,313,218,10.9,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",1,0,16,2400,1,512,"4 x 1.8GHz",8,0,0,1,0,1,1,0,1,1,1,0
"943","MSI GV62 7RD 15.6""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Laptop ",626,"https://images.versus.io/objects/msi-gv62-7rd-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-laptop-8gb-ram-1tb-hdd.front.master.1614548509042.jpg",2.2,0,1,2887.823,383,260,29,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"944","MSI GF62 7RE 15.6""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Ti Laptop ",999,"https://images.versus.io/objects/msi-gf62-7re-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-16gb-ram-1tb-hdd.front.master.1614545231939.jpg",2.2,0,1,2887.823,383,260,29,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2400,0,1000,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"945","Lenovo Yoga 920 13.9""","Intel Core i7-8550U 1.8GHz","Integrated",1378,"https://images.versus.io/objects/lenovo-yoga-920-13-9-intel-core-i7-8550u-1-8ghz-16gb-1tb-ssd.front.master.1576684641045.jpg",1.37,0,1,1007.063,323,223.5,13.95,13.9,"3840 x 2160px",317,"IPS, LCD, LED-backlit",1,0,16,2400,1,1000,"4 x 1.8GHz",8,0,0,1,0,1,1,0,1,1,2,0
"946","HP EliteBook 1040 G3 14""","Intel Core i5-6200U 2.3GHz","Integrated",350,"https://images.versus.io/objects/hp-elitebook-1040-g3-14-intel-core-i5-6200u-2-3ghz-8gb-128gb-ssd-non-touch.front.master.1576684641045.jpg",1.43,0,1,1240.553,337.1,234.4,15.7,14,"1920 x 1080px",157,"LED-backlit, LCD",0,1,8,2133,1,128,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,1,2,0
"947","Microsoft Surface Laptop 2 13.5""","Intel Core-i7 8650U 1.9GHz","Integrated",401,"https://images.versus.io/objects/microsoft-surface-laptop-2-13-5-intel-core-i7-8650u-1-9ghz-16gb-ram-1tb-ssd.front.master.1576684641045.jpg",1.28,0,1,996.073,308.1,223.27,14.48,13.5,"2256 x 1504px",201,"LCD",1,0,16,2400,1,1000,"4 x 1.9GHz",8,0,0,0,0,1,1,0,0,0,2,1
"949","Microsoft Surface Laptop 2 13.5""","Intel Core-i5 8250U 1.6GHz","Integrated",600,"https://images.versus.io/objects/microsoft-surface-laptop-2-13-5-intel-core-i5-8250u-1-6ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",1.25,0,1,996.073,308.1,223.27,14.48,13.5,"2256 x 1504px",201,"LED-backlit, LCD",1,0,8,2400,1,256,"4 x 1.6GHz",8,0,0,1,0,1,1,0,0,0,2,1
"950","Infinix InBook X1 14""","Intel Core i5-1035G1 1GHz","Integrated",650,"https://images.versus.io/objects/infinix-inbook-x1-14-intel-core-i5-1035g1-1ghz-8gb-ram-512gb-ssd.front.master.1687349267314.jpg",1.48,0,1,1131.793,323,219,16,14,"1920 x 1080px",157,"IPS",0,0,8,3200,1,512,"4 x 1GHz",8,1,1,1,0,1,1,0,0,0,1,0
"951","Infinix InBook Y1 Plus 15.6""","Intel Core i3-1005G1 1.2GHz","Integrated",419,"https://images.versus.io/objects/infinix-inbook-y1-plus-15-6-intel-core-i3-1005g1-1-2ghz-8gb-ram-512gb-ssd.front.master.1687366207851.jpg",1.76,0,1,1514.343,358,235,18,15.6,"1920 x 1080px",141,"IPS",0,1,8,3733,1,512,"2 x 1.2GHz",4,1,1,1,0,1,1,0,0,0,1,0
"952","Lenovo ThinkPad P1 15.6"" FHD","Intel Core i7-8750H 2.2GHz","Integrated",370,"https://images.versus.io/objects/lenovo-thinkpad-p1-15-6-fhd-intel-core-i7-8750h-2-2ghz-16gb-ram-512gb-ssd.front.master.1579990449492.jpg",1.7,0,1,1635.653,361.8,245.7,18.4,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2666,1,512,"6 x 2.2GHz",12,0,1,1,0,1,1,0,0,1,2,0
"955","Huawei MateBook D 14""","Intel Core i7-8550U 1.8GHz","Integrated",1250,"https://images.versus.io/objects/huawei-matebook-d-14-intel-core-i7-8550u-1-8ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.47,1,1,1127.853,323,221,15.8,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",1,0,8,2400,1,512,"4 x 1.8GHz",8,0,1,1,0,1,1,0,0,1,2,0
"956","Infinix InBook X1 14""","Intel Core i3-1005G1 1.2GHz","Integrated",249,"https://images.versus.io/objects/infinix-inbook-x1-14-intel-core-i3-1005g1-1-2ghz-8gb-ram-256gb-ssd.front.master.1687349417923.jpg",1.48,0,1,1131.793,323,219,16,14,"1920 x 1080px",157,"IPS",0,0,8,3200,1,256,"2 x 1.2GHz",4,1,1,1,0,1,1,0,0,0,1,0
"958","Lenovo Thinkpad Yoga 460 14""","Intel Core i7-6600U 2.6GHz","Integrated",153,"https://images.versus.io/objects/lenovo-thinkpad-yoga-460-14-intel-core-i7-6600u-2-6ghz-8gb-256gb.front.master.1576684641045.jpg",1.77,0,1,1498.753,337.8,236,18.8,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",1,1,8,1600,1,256,"2 x 2.6GHz",4,0,1,1,0,1,1,0,1,1,2,0
"960","Asus ROG GX700 17.3""","Intel Core i7 6820HK 2.7GHz","Integrated",1700,"https://images.versus.io/objects/asus-rog-gx700-17-3-intel-core-i7-6820hk-2-7ghz-64gb-1tb.front.master.1576684641045.jpg",3.58,0,1,4327.123,426.7,307.3,33,17.3,"3840 x 2160px",259,"IPS, LCD, LED-backlit",0,1,64,2133,1,1000,"4 x 2.7GHz",8,0,1,1,0,1,1,0,0,0,1,0
"962","Asus X301A 13.3""","Intel Core i3-2350M 2.3GHz","Integrated",750,"https://images.versus.io/objects/asus-x301a-13-3-intel-core-i3-2350m-2-3ghz-4gb-500gb.front.master.1576684641045.jpg",1.7,0,0,2244.183,331,226,30,13.3,"1366 x 768px",118,"LED-backlit, LCD",0,0,4,1600,0,500,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,0,1,0
"963","Asus VivoBook S15 S532 15.6"" FHD","Intel Core i7-10510U 1.8GHz","Integrated",226,"https://images.versus.io/objects/asus-vivobook-s15-s532-15-6-fhd-intel-core-i7-10510u-1-8ghz-16gb-ram-1tb-ssd.front.master.1591383913371.jpg",1.81,0,1,1480.743,357.2,230.3,18,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2666,1,1000,"4 x 1.8GHz",8,0,1,0,0,1,1,0,0,0,1,0
"964","Huawei MateBook D 15 (2020) 15.6""","AMD Ryzen 5 3500U 2.1GHz","Integrated",1919,"https://images.versus.io/objects/huawei-matebook-d-15-2020-15-6-amd-ryzen-5-3500u-2-1ghz-8gb-ram-256gb-ssd-1tb-hdd.front.master.1583266448483.jpg",1.62,0,0,1390.163,357.8,229.9,16.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,8,2400,1,256,"4 x 2.1GHz",8,0,1,1,0,1,1,0,0,1,2,0
"965","Acer Aspire 4752 14""","Intel Core i3-2350M 2.3GHz","Integrated",410,"https://images.versus.io/objects/acer-aspire-4752-14-intel-core-i3-2350m-2-3ghz-2gb-500gb.front.master.1576684641045.jpg",2.2,0,0,2865.623,342,245,34.2,14,"1366 x 768px",111,"LED-backlit, LCD",0,0,2,1066,0,500,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,0,1,0
"966","Asus VivoBook S15 S532 15.6"" FHD","Intel Core i5-10210U 1.6GHz","Integrated",949,"https://images.versus.io/objects/asus-vivobook-s15-s532-15-6-fhd-intel-core-i5-10210u-1-6ghz-8gb-ram-512gb-ssd.front.master.1591384968322.jpg",1.81,0,1,1480.743,357.2,230.3,18,15.6,"1920 x 1080px",141,"LED-backlit, LCD",0,1,8,2666,1,512,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"967","Acer Aspire 4752","Intel Core i3-2350M 2.3GHz","Integrated",295,"https://images.versus.io/objects/acer-aspire-4752-intel-core-i3-2350m-2-3ghz-2gb-500gb.front.master.1576684641045.jpg",2.2,0,0,2865.623,342,245,34.2,14,"1366 x 768px",111,"LED-backlit, LCD",0,0,2,1066,0,500,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,0,1,0
"968","Asus VivoBook S14 S433 14"" FHD","Intel Core i5-10210U 1.6GHz","Integrated",450,"https://images.versus.io/objects/asus-vivobook-s14-s433-14-fhd-intel-core-i5-10210u-1-6ghz-8gb-ram-512gb-ssd.front.master.1591382756319.jpg",1.4,0,1,1102.923,324.9,213.5,15.9,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,8,2666,1,512,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"969","Acer Aspire One AOD270 10.1""","Intel Atom N2600 1.6GHz","Integrated",900,"https://images.versus.io/objects/acer-aspire-one-aod270-10-1-intel-atom-n2600-1-6ghz-1gb-320gb.front.master.1576684641045.jpg",1.3,0,0,1077.393,256.29,183.9,22.86,10.1,"1024 x 600px",117,"LED-backlit, LCD",0,0,1,800,0,320,"2 x 1.6GHz",2,0,1,1,0,1,1,0,0,0,1,0
"970","Asus X55C 15.6""","Intel Core i3-3110M 2.4GHz","Integrated",460,"https://images.versus.io/objects/asus-x55c-15-6-intel-core-i3-3110m-2-4ghz-4gb-500gb.front.master.1576684641045.jpg",2.45,0,0,3204.773,380,251,33.6,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,4,1600,0,500,"2 x 2.4GHz",4,0,1,1,0,1,1,0,0,0,1,0
"971","Toshiba Satellite Pro C850 15.6""","Intel Celeron B820 1.7GHz","Integrated",226,"https://images.versus.io/objects/toshiba-satellite-pro-c850-15-6-intel-celeron-b820-1-7ghz-2gb-320gb.front.master.1576684641045.jpg",2.4,0,0,3066.873,380,242,33.35,15.6,"1366 x 768px",100,"LCD",0,0,2,1333,0,320,"2 x 1.7GHz",2,0,1,1,0,1,1,0,0,0,1,0
"972","Huawei MateBook X Pro (2020) 13.9""","Intel Core i5-10210U 1.6GHz","Integrated",760,"https://images.versus.io/objects/huawei-matebook-x-pro-2020-13-9-intel-core-i5-10210u-1-6ghz-16gb-ram-512gb-ssd.front.master.1583270735201.jpg",1.33,0,0,963.133,304,217,14.6,13.9,"3000 x 2000px",260,"IPS, LCD, LED-backlit",1,0,16,2666,1,512,"4 x 1.6GHz",8,0,0,1,0,1,1,0,0,1,4,0
